City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Labuhan,ID,-6.8844,112.2051,79.66,87,100,11.61,overcast clouds
347,Longview,US,32.5007,-94.7405,33.71,61,0,3.98,clear sky
348,Mamlyutka,KZ,54.9375,68.5394,12.18,92,100,8.19,overcast clouds
349,Sembakung,ID,3.8167,117.25,76.93,98,98,1.23,overcast clouds
350,Coquimbo,CL,-29.9533,-71.3436,66.47,76,4,3.44,clear sky
351,Ketchikan,US,55.3422,-131.6461,43.27,100,100,19.57,light rain
352,Severomuysk,RU,56.1481,113.4267,-9.17,99,100,3.15,overcast clouds
353,Gabrovo,BG,42.8747,25.3342,40.14,94,100,15.52,overcast clouds
354,Kayseri,TR,38.737,35.4968,55.42,44,40,9.22,scattered clouds
355,Zapolyarnyy,RU,69.4154,30.8136,22.28,96,45,7.94,scattered clouds
356,Celestun,MX,20.8667,-90.4,70.86,89,95,11.68,overcast clouds
357,Eregli,TR,37.5133,34.0467,42.82,83,55,5.91,broken clouds
358,Sioux Lookout,CA,50.1001,-91.917,10.47,85,75,8.05,broken clouds
359,Cairns,AU,-16.9167,145.7667,78.75,83,100,5.75,overcast clouds
360,Rengo,CL,-34.4167,-70.8667,76.89,33,0,4.43,clear sky
361,Mumbwa,ZM,-14.9783,27.0619,74.12,82,26,3.18,moderate rain
362,Zhanaozen,KZ,43.3,52.8,38.5,43,22,10.13,few clouds
363,Ordynskoye,RU,54.3656,81.8994,3.49,99,70,7.81,broken clouds
364,Novokayakent,RU,42.3937,47.9861,42.85,73,17,8.81,few clouds
365,Kupang,ID,-10.1667,123.5833,79.23,86,100,4.18,overcast clouds
366,Puerto Narino,CO,-3.7703,-70.3831,75.15,99,100,2.86,overcast clouds
367,Bouna,CI,9.2667,-3.0,97.47,8,71,7.83,broken clouds
368,Bayeux,BR,-7.125,-34.9322,84.83,65,75,8.05,broken clouds
369,Zhigansk,RU,66.7697,123.3711,-30.68,99,96,8.34,overcast clouds
370,Mount Gambier,AU,-37.8333,140.7667,69.71,64,100,5.75,overcast clouds
371,The Valley,AI,18.217,-63.0578,79.83,65,40,13.8,scattered clouds
372,Palana,RU,59.1167,159.9667,0.63,91,82,6.49,broken clouds
373,Mayo,US,38.8876,-76.5119,33.94,87,0,1.01,mist
374,Monrovia,LR,6.3005,-10.7969,87.57,60,100,7.0,overcast clouds
375,Riyadh,SA,24.6877,46.7219,69.94,19,0,7.45,clear sky
376,Tombouctou,ML,20.0,-3.0,83.12,7,0,12.33,clear sky
377,Muisne,EC,0.6,-80.0333,76.21,83,98,4.14,overcast clouds
378,Kifri,IQ,34.6959,44.9661,58.57,40,1,6.69,clear sky
379,Sao Filipe,CV,14.8961,-24.4956,73.15,70,0,7.29,clear sky
380,Coihaique,CL,-45.5752,-72.0662,54.21,71,25,9.33,scattered clouds
381,Kautokeino,NO,69.0125,23.0412,20.19,91,100,18.28,overcast clouds
382,Kamyshevatskaya,RU,46.4132,37.9563,42.46,77,100,7.47,light rain
383,Namanga,KE,-2.5433,36.7905,84.02,33,48,12.39,scattered clouds
384,Nelson Bay,AU,-32.7167,152.15,66.99,92,0,4.83,clear sky
385,Mirnyy,RU,62.5353,113.9611,-14.26,99,100,4.21,overcast clouds
386,Berlevag,NO,70.8578,29.0864,26.55,68,0,31.07,clear sky
387,Moerai,PF,-22.4333,-151.3333,79.5,78,98,15.93,overcast clouds
388,Camana,PE,-16.6228,-72.7111,72.72,74,56,9.51,broken clouds
389,Lagoa,PT,39.05,-27.9833,59.38,69,100,8.34,overcast clouds
390,Port Keats,AU,-14.25,129.55,81.48,82,100,5.53,overcast clouds
391,Kavieng,PG,-2.5744,150.7967,82.22,80,67,10.76,light rain
392,Moree,AU,-29.4667,149.85,69.82,43,0,9.22,clear sky
393,Matagami,CA,49.7502,-77.6328,8.71,85,100,2.3,overcast clouds
394,Estelle,US,29.8458,-90.1067,45.0,74,75,5.75,broken clouds
395,Khandbari,NP,27.3747,87.2039,51.87,84,89,2.17,overcast clouds
396,Miraflores,MX,19.2167,-98.8083,52.21,85,11,0.45,few clouds
397,Valday,RU,57.9747,33.2525,29.71,96,100,8.59,light snow
398,Muncar,ID,-8.4333,114.3333,77.7,90,80,0.83,broken clouds
399,Inuvik,CA,68.3499,-133.7218,-37.34,70,0,2.3,clear sky
400,Agirish,RU,61.9247,63.0231,-1.14,99,95,4.63,overcast clouds
401,Filadelfia,US,39.9523,-75.1638,34.21,93,6,1.01,clear sky
402,Sinnamary,GF,5.3833,-52.95,78.75,84,91,7.9,overcast clouds
403,Dauphin,CA,51.1494,-100.0502,32.14,80,75,25.32,broken clouds
404,Cabedelo,BR,-6.9811,-34.8339,84.87,58,66,9.48,broken clouds
405,Columbus,US,39.9612,-82.9988,19.11,87,0,5.75,clear sky
406,Ambatondrazaka,MG,-17.8333,48.4167,84.15,54,83,6.58,broken clouds
407,Jemnice,CZ,49.019,15.5699,43.54,90,100,15.73,overcast clouds
408,Pithoragarh,IN,29.5833,80.2167,45.05,70,11,3.56,few clouds
409,Issoire,FR,45.55,3.25,49.26,50,11,1.48,few clouds
410,Mantua,IT,45.1667,10.7833,57.81,29,5,2.08,clear sky
411,Miandrivazo,MG,-19.5167,45.4667,87.58,58,100,11.32,overcast clouds
412,Omboue,GA,-1.5746,9.2618,82.99,75,99,10.67,light rain
413,Namibe,AO,-15.1961,12.1522,80.58,59,72,13.51,broken clouds
414,Doctor Juan Leon Mallorquin,PY,-25.4,-55.2667,69.53,38,0,4.29,clear sky
415,Saint-Georges,GD,12.0564,-61.7485,82.08,69,20,5.75,few clouds
416,Marsa Matruh,EG,31.3525,27.2453,73.6,21,0,20.71,clear sky
417,Poum,NC,-20.2333,164.0167,81.68,87,100,26.28,heavy intensity rain
418,Lazarev,RU,52.225,141.5131,10.69,89,100,11.7,overcast clouds
419,Morondava,MG,-20.2833,44.2833,82.44,78,100,10.6,light rain
420,Richards Bay,ZA,-28.783,32.0377,82.06,56,0,8.5,clear sky
421,Orotukan,RU,62.2667,151.7,-25.92,78,12,3.65,few clouds
422,Hibbing,US,47.4272,-92.9377,15.3,94,100,8.93,overcast clouds
423,Aljezur,PT,37.3191,-8.8033,64.38,59,0,14.25,clear sky
424,Bethalto,US,38.9092,-90.0407,35.65,82,0,9.22,clear sky
425,Amahai,ID,-3.3333,128.9167,79.92,84,100,2.24,overcast clouds
426,Santa Isabel,BR,-23.3156,-46.2214,75.36,83,98,4.83,overcast clouds
427,Plon,DE,54.1667,10.4167,48.25,99,100,8.99,overcast clouds
428,Tabou,CI,4.423,-7.3528,84.18,67,44,8.57,light rain
429,Viedma,AR,-40.8135,-62.9967,78.76,35,100,17.4,overcast clouds
430,Coari,BR,-4.085,-63.1414,78.31,88,92,1.79,overcast clouds
431,Solnechnyy,RU,50.7214,136.6319,-4.5,96,95,3.8,overcast clouds
432,Samarai,PG,-10.6167,150.6667,81.79,76,64,3.29,broken clouds
433,Narsaq,GL,60.9167,-46.05,-7.11,71,3,5.82,clear sky
434,Surt,LY,31.2089,16.5887,61.56,63,80,18.75,broken clouds
435,Nemuro,JP,43.3236,145.575,24.28,84,51,8.79,broken clouds
436,Soldotna,US,60.4878,-151.0583,29.01,86,100,6.91,overcast clouds
437,King City,US,36.2127,-121.126,43.81,59,0,0.51,clear sky
438,Merauke,ID,-8.4667,140.3333,81.59,78,100,5.57,overcast clouds
439,Tambura,SS,5.6,27.4667,96.6,11,63,5.86,broken clouds
440,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,73,100,8.75,overcast clouds
441,Saint-Hyacinthe,CA,45.6168,-72.9491,24.64,97,100,7.43,overcast clouds
442,La Paz,BO,-16.5,-68.15,48.18,87,75,10.36,broken clouds
443,Los Algarrobos,PA,8.5,-82.4333,70.21,88,20,4.61,few clouds
444,Bucerias,MX,20.75,-105.3333,65.98,94,40,2.3,scattered clouds
445,Pacific Grove,US,36.6177,-121.9166,56.62,73,0,4.61,clear sky
446,Uvalde,US,29.3669,-99.767,40.59,50,0,0.0,clear sky
447,Garowe,SO,8.4054,48.4845,87.94,19,0,18.01,clear sky
448,Touros,BR,-5.1989,-35.4608,88.7,56,45,13.0,scattered clouds
449,Alugan,PH,12.2188,125.4808,79.5,76,13,11.86,few clouds
450,Souillac,MU,-20.5167,57.5167,84.36,69,75,10.36,broken clouds
451,Tobermory,CA,45.2501,-81.6665,21.31,79,98,13.91,overcast clouds
452,Altamont,US,42.2068,-121.7372,35.78,72,0,3.0,clear sky
453,Butembo,CD,0.15,29.2833,76.26,37,96,2.13,overcast clouds
454,Tilichiki,RU,60.4667,166.1,-15.2,88,87,9.1,overcast clouds
455,Msowero,TZ,-6.5333,37.2,84.51,58,37,2.3,light rain
456,Arman,RU,59.7,150.1667,-2.99,80,72,8.63,broken clouds
457,Barra Do Bugres,BR,-15.0725,-57.1811,77.63,88,97,0.51,overcast clouds
458,Ankazoabo,MG,-22.2833,44.5167,78.66,79,100,10.16,light rain
459,Naze,JP,28.3667,129.4833,57.31,80,93,17.07,overcast clouds
460,Enshi,CN,30.3,109.4833,38.26,96,100,2.55,overcast clouds
461,Emba,KZ,48.8264,58.1442,20.41,96,100,6.11,overcast clouds
462,Sanandaj,IR,35.3144,46.9923,50.02,22,0,4.61,clear sky
463,Eloy,US,32.7559,-111.5548,48.24,34,0,6.91,clear sky
464,Borogontsy,RU,62.6683,131.1683,-33.5,100,95,0.6,overcast clouds
465,Port Moresby,PG,-9.4431,147.1797,80.02,89,20,4.61,few clouds
466,Chimbote,PE,-9.0853,-78.5783,70.68,76,49,3.47,scattered clouds
467,Ondangwa,NA,-17.9167,15.95,87.8,45,94,2.3,overcast clouds
468,Anori,BR,-3.7728,-61.6442,81.01,80,100,1.45,overcast clouds
469,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,75.74,93,100,3.09,overcast clouds
470,Huarmey,PE,-10.0681,-78.1522,70.99,80,9,3.71,clear sky
471,Gerash,IR,27.6652,54.1371,68.14,20,0,0.67,clear sky
472,Devils Lake,US,48.1128,-98.8651,32.95,81,0,23.02,clear sky
473,Saint-Augustin,CA,51.226,-58.6502,4.89,92,94,7.61,overcast clouds
474,Lapua,FI,62.9693,23.0088,31.1,95,100,8.21,light snow
475,Jiangyou,CN,31.7667,104.7167,40.68,77,99,0.94,overcast clouds
476,Broken Hill,AU,-31.95,141.4333,82.11,30,75,8.05,broken clouds
477,Tsumeb,NA,-19.2333,17.7167,86.74,28,17,11.34,few clouds
478,Viseu,PT,40.661,-7.9097,65.32,37,0,4.43,clear sky
479,Karlovac,HR,45.4872,15.5478,52.75,36,70,3.0,broken clouds
480,Gondanglegi,ID,-7.7479,112.0132,75.96,94,100,1.59,overcast clouds
481,Colquechaca,BO,-18.6667,-66.0167,31.78,90,100,3.38,overcast clouds
482,Batagay-Alyta,RU,67.8006,130.4114,-32.76,97,88,4.34,overcast clouds
483,Podlesnoye,RU,51.8161,47.009,27.07,97,99,7.76,light snow
484,Liverpool,GB,53.4106,-2.9779,57.15,84,75,20.71,broken clouds
485,Izsak,HU,46.8045,19.3517,48.04,46,11,19.98,few clouds
486,Japura,ID,-0.3167,102.35,75.15,91,100,3.31,light rain
487,Tromso,NO,69.6496,18.957,30.85,59,0,20.71,light snow
488,Sibolga,ID,1.7427,98.7792,76.98,87,100,2.59,overcast clouds
489,Poltar,SK,48.4309,19.7941,46.15,57,52,9.62,broken clouds
490,Talaya,RU,61.3833,152.75,-32.49,89,16,1.77,few clouds
491,Urengoy,RU,65.9667,78.3667,-8.91,93,96,11.79,overcast clouds
492,Calama,CL,-22.4667,-68.9333,64.09,21,0,1.45,clear sky
493,Shahreza,IR,32.0339,51.8794,48.74,18,0,0.85,clear sky
494,Dvinskoy,RU,62.1535,45.1175,20.3,94,100,9.28,light snow
495,Aguimes,ES,27.9054,-15.4461,71.65,27,0,16.11,clear sky
496,Saint Anthony,US,45.0205,-93.218,20.14,83,0,6.91,clear sky
497,Katangli,RU,51.7102,143.2326,12.96,94,100,16.4,snow
498,Eureka,US,40.8021,-124.1637,38.59,70,0,4.09,clear sky
499,Madisonville,US,37.3281,-87.4989,29.08,80,5,6.8,clear sky
500,Ciudad Bolivar,VE,8.1222,-63.5497,80.24,70,100,10.69,overcast clouds
501,Mikhaylov,RU,54.2292,39.0186,33.08,100,100,4.56,light snow
502,Tamandare,BR,-8.7597,-35.1047,85.44,56,32,7.47,scattered clouds
503,Hudiksvall,SE,61.729,17.1036,37.72,65,100,12.48,overcast clouds
504,Yeniseysk,RU,58.4497,92.1703,-10.48,96,13,4.18,few clouds
505,Indian Head,US,38.6001,-77.1622,35.08,93,100,5.12,overcast clouds
506,Kieta,PG,-6.2167,155.6333,80.1,86,100,4.38,moderate rain
507,Peniche,PT,39.3558,-9.3811,69.12,41,0,8.84,clear sky
508,Talnakh,RU,69.4865,88.3972,-3.8,97,100,10.87,overcast clouds
509,Deputatskiy,RU,69.3,139.9,-36.24,98,54,4.63,broken clouds
510,Almaznyy,RU,48.0448,40.045,42.94,78,100,9.86,moderate rain
511,Cedar City,US,37.6775,-113.0619,28.4,52,8,3.98,clear sky
512,Port-Gentil,GA,-0.7193,8.7815,87.76,74,40,12.66,scattered clouds
513,Quatre Cocos,MU,-20.2078,57.7625,84.09,70,12,10.22,few clouds
514,Bonavista,CA,48.6499,-53.1147,30.11,84,100,14.56,overcast clouds
515,Sorland,NO,67.667,12.6934,35.46,61,100,24.72,overcast clouds
516,Leningradskiy,RU,69.3833,178.4167,-26.93,85,19,4.07,few clouds
517,Cockburn Town,TC,21.4612,-71.1419,76.86,78,10,22.1,clear sky
518,Kenora,CA,49.8167,-94.4337,11.37,85,40,11.5,scattered clouds
519,Adrar,MR,20.5022,-10.0711,81.05,7,18,15.08,few clouds
520,Yining,CN,29.0361,114.5636,37.89,94,100,2.13,overcast clouds
521,Fuerte Olimpo,PY,-21.0415,-57.8738,82.63,26,0,5.91,clear sky
522,Vao,NC,-22.6667,167.4833,80.06,87,91,24.9,light rain
523,Barentu,ER,15.1139,37.5928,86.18,24,83,10.51,broken clouds
524,Nizhniy Kuranakh,RU,58.8353,125.4869,-17.09,99,100,2.89,overcast clouds
525,Port Blair,IN,11.6667,92.75,80.64,74,75,10.36,mist
526,Oshkosh,US,44.0247,-88.5426,18.59,80,85,1.01,overcast clouds
527,Tiarei,PF,-17.5333,-149.3333,78.82,76,76,19.84,broken clouds
528,Tabas,IR,33.5959,56.9244,56.26,24,4,1.99,clear sky
529,Bulawayo,ZW,-20.15,28.5833,83.37,27,3,6.62,clear sky
530,Morant Bay,JM,17.8815,-76.4093,74.82,81,15,6.31,few clouds
531,Glenwood Springs,US,39.5505,-107.3248,36.63,45,0,8.05,clear sky
532,Margate,GB,51.3813,1.3862,55.69,62,14,5.99,few clouds
533,Buala,SB,-8.145,159.5921,80.26,82,100,8.43,light rain
534,Sukumo,JP,32.9333,132.7333,38.39,91,19,5.41,few clouds
535,Oshikango,NA,-17.4,15.8833,87.69,40,100,2.95,overcast clouds
536,Weligama,LK,5.9667,80.4167,77.76,81,100,2.33,overcast clouds
537,Mitchell,US,43.7094,-98.0298,38.1,53,37,4.0,scattered clouds
538,Homer,US,59.6425,-151.5483,33.67,89,100,8.9,light snow
539,Sao Domingos,BR,-13.3983,-46.3183,80.29,68,96,0.92,overcast clouds
540,Riviere-Au-Renard,CA,48.9957,-64.3971,23.0,96,99,4.18,light snow
541,Karaton,ID,-6.3424,106.1045,78.96,90,100,3.29,overcast clouds
542,Bereda,ES,43.2686,-7.5406,60.01,44,1,3.22,clear sky
543,Korla,CN,41.7597,86.1469,28.58,42,11,4.0,few clouds
544,Porbandar,IN,21.6422,69.6093,76.98,65,0,11.5,clear sky
545,Koping,SE,59.514,15.9926,47.5,62,6,11.32,clear sky
546,Bentiu,SS,9.2333,29.8333,90.79,11,100,5.48,overcast clouds
547,Pacifica,US,37.6138,-122.4869,57.06,77,0,3.0,clear sky
548,Miass,RU,55.045,60.1083,8.83,98,100,2.42,overcast clouds
549,La Romana,DO,18.4273,-68.9728,76.73,94,40,4.61,scattered clouds
550,Dryden,CA,49.7833,-92.7503,8.89,85,100,11.5,overcast clouds
551,Kokoda,PG,-8.8785,147.7407,75.85,99,100,0.51,overcast clouds
552,Bilibino,RU,68.0546,166.4372,-23.57,72,22,2.95,few clouds
553,Takoradi,GH,4.8845,-1.7554,84.83,66,29,11.65,scattered clouds
554,Arrecife,ES,28.963,-13.5477,73.47,56,41,5.75,scattered clouds
555,Guira De Melena,CU,22.7906,-82.5053,64.62,85,0,7.09,clear sky
556,Bambamarca,PE,-6.6833,-78.5333,53.37,93,99,4.07,overcast clouds
557,Kachiry,KZ,53.0675,76.1036,5.09,98,97,4.88,overcast clouds
558,Vysokogornyy,RU,50.1167,139.15,-1.37,99,100,3.6,overcast clouds
559,Isilkul,RU,54.9109,71.2728,2.07,99,75,4.56,broken clouds
560,Progreso,MX,21.2833,-89.6667,70.11,87,93,13.65,overcast clouds
561,Belaya Gora,RU,68.5333,146.4167,-48.51,100,93,3.4,overcast clouds
562,Forestville,US,38.8451,-76.875,33.06,82,0,0.0,clear sky
563,Uglovskoye,RU,51.3557,80.1942,16.12,96,100,6.46,overcast clouds
564,Vredendal,ZA,-31.6683,18.5012,96.37,12,0,11.14,clear sky
565,Balikpapan,ID,-1.2675,116.8289,77.99,89,40,3.44,scattered clouds
566,Nouadhibou,MR,20.931,-17.0347,71.58,53,20,5.75,few clouds
567,Son La,VN,21.3167,103.9,61.03,87,73,4.68,broken clouds
568,Atherton,GB,53.5237,-2.4935,57.15,82,100,4.0,overcast clouds
569,Caconda,AO,-13.7333,15.0667,62.8,80,100,4.27,overcast clouds
570,Amapa,BR,1.0,-52.0,79.59,80,97,2.84,overcast clouds
571,Luena,AO,-11.7833,19.9167,69.58,85,100,8.97,light rain
572,Ashcroft,CA,50.7165,-121.2859,43.18,97,100,0.65,overcast clouds
573,Nanakuli,US,21.3906,-158.1547,73.11,75,1,10.07,clear sky
574,Pudozh,RU,61.8099,36.5345,24.37,96,94,4.61,overcast clouds
575,Porto Torres,IT,40.835,8.3972,60.98,47,0,6.55,clear sky
576,Primorsk,UA,46.7348,36.3443,41.27,92,100,10.76,overcast clouds
577,Derzhavinsk,KZ,51.1,66.3167,24.03,95,100,14.07,light snow
578,Oranjestad,AW,12.524,-70.027,78.75,83,20,18.41,few clouds
579,Tomohon,ID,1.3346,124.8392,68.94,93,100,0.63,overcast clouds
580,Liwale,TZ,-9.7667,37.9333,82.71,65,100,3.24,overcast clouds
581,Kalikino,RU,52.9493,39.8269,34.72,99,100,5.97,light snow
582,Wenling,CN,28.3669,121.36,44.91,81,100,10.71,overcast clouds
583,Kavaratti,IN,10.5669,72.642,79.57,68,99,13.31,overcast clouds
584,Cobourg,DE,50.2667,10.9667,43.56,95,100,5.01,overcast clouds
585,Moose Factory,CA,51.2585,-80.6094,-18.42,76,40,0.0,scattered clouds
586,Nokaneng,BW,-19.6667,22.2667,92.26,24,65,6.17,broken clouds
587,Iznik,TR,40.4286,29.7211,42.55,93,100,9.6,moderate rain
588,Teya,RU,60.3778,92.6267,-18.49,100,37,1.72,scattered clouds
589,Phimai,TH,15.2232,102.4947,91.35,33,27,4.18,scattered clouds
590,Brae,GB,60.3964,-1.353,42.71,70,100,31.25,overcast clouds
591,Mabaruma,GY,8.2,-59.7833,80.96,68,97,4.41,overcast clouds
592,Cap Malheureux,MU,-19.9842,57.6142,84.47,64,11,8.01,few clouds
593,Kaeo,NZ,-35.1,173.7833,75.33,98,80,7.4,broken clouds
594,Turayf,SA,31.6725,38.6637,63.39,21,6,11.54,clear sky
595,Anakan,PH,8.8478,125.1514,76.42,88,100,3.67,light rain
596,Staunton,US,38.1496,-79.0717,33.62,54,0,5.75,clear sky
597,Qasigiannguit,GL,68.8193,-51.1922,-1.95,89,91,9.15,overcast clouds
598,Grindavik,IS,63.8424,-22.4338,36.07,75,75,21.85,broken clouds
599,Chingirlau,KZ,51.095,54.0814,13.78,97,100,5.53,overcast clouds
600,Sakakah,SA,29.9697,40.2064,66.65,21,0,7.05,clear sky
601,Asau,RO,46.4333,26.4,40.95,41,22,10.69,few clouds
602,Tra Vinh,VN,9.9347,106.3453,78.48,79,100,10.85,overcast clouds
603,Imperial Beach,US,32.5839,-117.1131,62.26,27,0,4.61,clear sky
604,Sao Felix Do Xingu,BR,-6.6447,-51.995,81.01,76,98,1.32,overcast clouds
605,Huilong,CN,31.8111,121.655,42.98,76,35,6.85,scattered clouds
606,Jumla,NP,29.2747,82.1838,35.11,96,88,1.81,overcast clouds
607,Bom Jesus,BR,-9.0744,-44.3586,84.56,64,56,3.96,broken clouds
608,Zhezkazgan,KZ,47.8043,67.7144,21.18,86,75,13.42,light snow
609,Gaeta,IT,41.2183,13.5628,59.86,31,0,5.17,clear sky
610,Jaunjelgava,LV,56.6167,25.0833,34.5,87,100,10.2,overcast clouds
611,Warrnambool,AU,-38.3833,142.4833,73.81,48,100,6.62,light rain
612,Macomb,US,40.4592,-90.6718,24.51,85,0,1.99,clear sky
613,Pavlovsk,RU,50.4578,40.1081,33.76,99,100,11.59,light snow
614,Itarema,BR,-2.9248,-39.9167,81.81,70,98,10.89,overcast clouds
615,Januaria,BR,-15.4833,-44.3667,78.49,83,100,1.39,overcast clouds
616,Seredka,RU,58.1584,28.1858,29.95,91,100,6.08,overcast clouds
617,Ishigaki,JP,24.3448,124.1572,67.57,74,100,21.56,overcast clouds
618,Tamale,GH,9.4008,-0.8393,99.05,7,43,8.1,scattered clouds
619,Lipin Bor,RU,60.2622,37.9763,30.04,94,100,6.67,overcast clouds
620,Manuk Mangkaw,PH,4.8,119.85,81.54,77,100,7.9,overcast clouds
621,Shar,KZ,49.5886,81.0453,11.64,99,100,3.51,overcast clouds
622,Makanya,TZ,-4.3667,37.8333,84.33,48,100,8.37,overcast clouds
623,Zhangjiakou,CN,40.81,114.8794,22.59,28,0,2.24,clear sky
624,Dongsheng,CN,39.8161,109.9776,22.37,54,100,8.52,overcast clouds
625,Boa Vista,BR,2.8197,-60.6733,82.38,65,75,10.36,broken clouds
626,Wasilla,US,61.5814,-149.4394,31.35,60,100,5.03,overcast clouds
627,Shache,CN,38.4167,77.2406,31.68,41,100,7.56,overcast clouds
628,Moindou,NC,-21.6924,165.677,78.75,90,100,19.37,overcast clouds
629,Kihei,US,20.785,-156.4656,72.84,76,3,6.42,clear sky
630,Bac Lieu,VN,9.285,105.7244,79.14,81,13,15.32,few clouds
631,Saint-Pierre,RE,-21.3393,55.4781,83.88,61,75,3.44,broken clouds
632,La Ronge,CA,55.1001,-105.2842,26.82,80,100,23.02,overcast clouds
633,Maputo,MZ,-25.9653,32.5892,85.68,54,40,11.5,scattered clouds
634,Bettiah,IN,26.8,84.5,62.2,64,0,4.94,clear sky
635,Healdsburg,US,38.6105,-122.8692,57.9,93,100,0.0,mist
636,Paranhos,BR,-23.8928,-55.4311,73.08,36,0,4.5,clear sky
637,Buena Vista,US,43.4203,-83.8986,21.78,83,100,3.44,overcast clouds
638,Egvekinot,RU,66.3167,-179.1667,-17.52,63,0,15.03,clear sky
639,Faya,SA,18.3851,42.4509,63.23,51,15,8.61,few clouds
640,Onega,RU,63.9061,38.1404,15.82,94,95,8.81,overcast clouds
641,Luba,GQ,3.4568,8.5547,81.9,76,18,5.73,few clouds
642,Tiznit,MA,29.5833,-9.5,75.24,17,100,19.73,overcast clouds
643,Tatarbunary,UA,45.8373,29.6142,41.25,59,100,24.0,overcast clouds
644,Blyznyuky,UA,48.8578,36.5551,33.89,100,100,4.79,overcast clouds
645,Great Bend,US,38.3645,-98.7648,30.72,80,0,8.05,clear sky
646,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,80.08,23,4,2.64,clear sky
647,Sur,OM,22.5667,59.5289,70.77,55,0,18.19,clear sky
648,Takayama,JP,36.1333,137.25,32.04,95,93,4.0,light snow
649,Soyo,AO,-6.1349,12.3689,83.41,67,16,12.33,few clouds
650,Hervey Bay,AU,-25.2986,152.8535,71.02,81,0,8.01,clear sky
651,Coruripe,BR,-10.1256,-36.1756,83.68,60,95,7.76,overcast clouds
652,Bouar,CF,5.934,15.596,92.26,10,8,6.93,clear sky
653,Gao,ML,16.6362,1.637,87.15,5,0,15.23,clear sky
654,Taybad,IR,34.74,60.7756,47.46,57,3,7.72,clear sky
655,Hammerfest,NO,70.6634,23.6821,31.73,74,20,19.57,few clouds
656,Anjangaon,IN,21.1631,77.3094,79.12,32,3,4.56,clear sky
657,Bandarbeyla,SO,9.4942,50.8122,77.97,62,1,20.45,clear sky
658,Coahuayana,MX,18.7333,-103.6833,66.54,51,5,4.59,clear sky
659,Vila Velha,BR,-20.3297,-40.2925,82.94,77,100,3.0,overcast clouds
660,Dasoguz,TM,41.8363,59.9666,44.71,49,7,7.63,clear sky
661,Paamiut,GL,61.994,-49.6678,-4.25,83,72,10.11,broken clouds
662,Shwebo,MM,22.5667,95.7,69.62,35,0,2.46,clear sky
663,Dakar,SN,14.6937,-17.4441,95.88,54,0,9.55,clear sky
664,Stankov,CZ,49.5535,13.0698,42.35,89,100,16.96,overcast clouds
665,Toora-Khem,RU,52.4675,96.11,-2.6,97,100,1.86,overcast clouds
666,Whyalla,AU,-33.0333,137.5833,70.36,67,31,21.18,scattered clouds
667,Erenhot,CN,43.6475,111.9767,11.35,72,10,9.84,clear sky
668,Te Anau,NZ,-45.4167,167.7167,54.84,89,72,1.01,broken clouds
669,Villa Carlos Paz,AR,-31.4241,-64.4978,78.06,24,0,4.81,clear sky
670,Shimanovsk,RU,52.0,127.7,-7.85,100,46,3.29,scattered clouds
671,Marquette,US,46.5333,-87.6335,14.68,89,13,7.76,few clouds
672,Petatlan,MX,17.5167,-101.2667,64.2,49,5,4.32,clear sky
673,Oktyabrskoye,RU,43.0645,44.7417,41.14,56,99,2.24,overcast clouds
674,Comodoro Rivadavia,AR,-45.8667,-67.5,63.91,45,100,12.06,overcast clouds
